test_campaign,variation,device_category,item_category,item_name,transaction_id,users,purchases,quantity,revenue,gross_revenue,net_revenue,gross_margin
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-WCU57E,1,1,1,455,455,361,226
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-LQ2ZQV,1,1,1,455,455,360,213
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-LL6PC8,1,1,1,455,455,361,221
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-UJ89Q5,1,1,1,455,455,365,225
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-7TLJHQ,1,1,1,455,455,364,224
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-NFDGAX,1,1,1,455,455,360,220
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-BLBJ4S,1,1,1,455,455,360,219
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-UFFPY5,1,1,1,455,455,360,219
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-67UDM8,1,1,1,455,455,360,220
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-6D32MQ,1,1,1,455,455,361,214
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-PN76X7,1,1,1,455,455,360,224
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-YCV89L,1,1,1,455,455,364,217
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-X2E4EP,1,1,1,455,455,361,221
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-5CTZDP,1,1,1,455,455,365,225
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-Q9U6R4,1,1,1,455,455,363,223
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-FAY9DR,1,1,1,455,455,360,220
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-X3S4GM,1,1,1,455,455,362,215
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-MJHB52,1,1,1,450,450,332,193
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-ZUCGSS,1,1,1,450,450,320,194
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-WB9FCC,1,1,2,447,447,351,170
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-QHSXLD,1,1,2,447,447,356,176
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-PPQH9J,1,1,2,447,447,349,170
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-R2G44X,1,1,2,447,447,356,175
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze Outlet,0001-FE988C,1,1,1,442,442,335,132
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze Outlet,0001-N5PMLE,1,1,1,442,442,330,127
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze Outlet,0001-6BDH3D,1,1,1,442,442,334,135
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze Outlet,0001-W5ZL62,1,1,1,442,442,330,131
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze Outlet,0001-XKCLFV,1,1,1,442,442,335,136
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One Matratze (mit Standardbezug) - Emma One,0001-3J5FMA,1,1,1,440,440,354,248
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One Matratze (mit Standardbezug) - Emma One,0001-V8BWY2,1,1,1,440,440,347,244
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-5RGYTA,1,1,1,432,432,343,204
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-P8TT2X,1,1,1,432,432,345,200
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-WWQYAS,1,1,1,432,432,343,204
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-7NY233,1,1,1,432,432,342,196
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-6VY7CK,1,1,1,432,432,342,197
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-62RS56,1,1,1,432,432,345,207
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-PMNTY3,1,1,1,432,432,346,207
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-BK3TEV,1,1,1,432,432,342,203
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-S6Q396,1,1,1,432,432,342,203
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-MUXGC3,1,1,1,432,432,345,206
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-TP6T86,1,1,1,432,432,342,203
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-H2XPRL,1,1,1,432,432,342,203
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-GV76HH,1,1,1,432,432,344,205
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-47GLWU,1,1,1,432,432,342,203
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-9YJ34G,1,1,1,432,432,345,200
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-LDCE7C,1,1,1,432,432,347,209
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-VYWRKY,1,1,1,432,432,344,206
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-PSBC4V,1,1,1,432,432,343,207
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-DTJXJX,1,1,1,432,432,342,204
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-MUZA3W,1,1,1,432,432,345,207
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-49YRQ5,1,1,1,432,432,344,205
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-LMXLEX,1,1,1,432,432,342,203
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-JUGB23,1,1,1,432,432,342,205
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-F6CYAT,1,1,1,432,432,345,206
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One Matratze (mit Standardbezug) - Emma One,0001-LVHS3Q,1,1,1,432,432,340,194
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-QHSXLD,1,1,1,432,432,345,207
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-UDL88H,1,1,1,432,432,344,206
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-36Z7Y3,1,1,1,432,432,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-A4RT8N,1,1,1,432,432,343,206
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-KXBTFA,1,1,1,432,432,344,207
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-884PQ4,1,1,1,432,432,345,206
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-VULJ5Q,1,1,1,432,432,342,203
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip Matratze - Emma Classic Matratzen,0001-ETZCGZ,1,1,1,430,430,333,187
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip Matratze - Emma Classic Matratzen,0001-TDSL8S,1,1,1,430,0,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Hybrid Matratze - Emma Premium Matratze,0001-WQK5US,1,1,1,427,427,301,166
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-8QDYXA,1,1,1,427,427,304,182
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One Matratze (mit Standardbezug) - Emma One,0001-JW3B6A,1,1,1,424,424,325,166
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Classic 25 Flip Refurbíshed,0001-F2W9EE,1,1,1,418,418,334,248
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-W9KJLH,1,1,1,410,410,327,190
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Classic 25 Flip Refurbíshed,0001-QMZC9L,1,1,1,410,410,329,225
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-UXV2X6,1,1,1,409,409,324,187
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-ZYVHKT,1,1,1,409,409,324,188
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-A8GMVW,1,1,1,409,409,325,161
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-NDCVFL,1,1,1,409,409,324,186
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-TDP3HT,1,1,1,409,409,324,180
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-LTXWMQ,1,1,1,409,409,327,190
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-29GMM2,1,1,1,409,409,324,186
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-W8CGFD,1,1,1,409,409,325,189
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-YJGQRM,1,1,1,409,409,326,183
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-WCDABB,1,1,1,409,409,325,187
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-5QT728,1,1,1,409,409,324,187
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-CKHY37,1,1,1,409,409,324,186
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-XW4CDN,1,1,1,409,409,327,184
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-UE33GA,1,1,2,406,406,316,138
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-RY5YEH,1,1,2,406,406,315,132
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-3CF94P,1,1,2,406,406,307,128
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One Matratze (mit Standardbezug) - Emma One,0001-3G8UGJ,1,1,1,400,400,306,184
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-TTBDYA,1,1,1,392,392,293,144
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-65W73C,1,1,1,392,0,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-VX2CQQ,1,1,1,392,392,283,132
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-G7E2KA,1,1,1,392,392,288,133
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-VDCWLS,1,1,1,392,392,293,145
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-FEPMKG,1,1,1,392,392,300,160
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-NN7A2J,1,1,1,392,392,289,132
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-6SS6ZQ,1,1,1,392,392,289,130
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-L55XLW,1,1,1,392,392,292,133
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-398HRG,1,1,1,392,392,292,143
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-C23VWL,1,1,1,392,392,297,158
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-EER3MH,1,1,1,392,392,294,146
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-PSWAJA,1,1,1,392,392,295,157
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-FZFQYM,1,1,1,392,392,284,134
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-ZDYFBZ,1,1,1,392,392,290,132
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-ZK8YBJ,1,1,1,392,392,293,153
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-AT9GQG,1,1,1,392,392,293,144
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Classic 25 Flip Refurbíshed,0001-7S59M4,1,1,1,390,390,315,212
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-RMRC4V,1,1,2,386,386,289,106
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-CND77H,1,1,2,386,386,291,119
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-LC8VJ6,1,1,2,386,386,299,123
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-Q84ZN2,1,1,2,386,386,300,118
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-NAHG72,1,1,2,386,386,296,119
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-ZHBKMC,1,1,2,386,386,291,117
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-QR9MD5,1,1,2,386,386,287,98
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-DYGPBE,1,1,2,386,386,297,120
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Elite 27 AirGrid Second Life Matratze,0001-FUM3K2,1,1,1,384,384,289,179
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One Matratze (mit Standardbezug) - Emma One,0001-QPJ7CN,1,1,1,380,380,295,174
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-TMKU48,1,1,1,378,378,292,166
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-9G9VLS,1,1,1,378,378,297,170
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-9KQZZG,1,1,1,378,378,292,166
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-AXMZMK,1,1,1,378,378,292,166
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-6RV8QL,1,1,1,378,378,291,165
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-YGAHTZ,1,1,1,378,378,292,166
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-KX3FBE,1,1,1,378,378,298,171
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-DXRMNY,1,1,1,378,378,292,166
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-WHGDJA,1,1,1,378,378,293,167
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-Y4V6H3,1,1,1,378,378,292,166
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-2NZ7HP,1,1,1,378,378,295,170
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-R84JX6,1,1,1,378,378,292,167
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-4HHPP6,1,1,1,378,378,293,167
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-QP6J4W,1,1,1,378,378,295,170
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-H6XUK9,1,1,1,378,378,294,168
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-RD3RNX,1,1,1,378,378,292,167
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-7W8A3W,1,1,1,378,378,294,169
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-ST7YY6,1,1,1,378,378,292,166
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-ZBHNNB,1,1,1,378,378,293,167
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-2ZWXF2,1,1,1,378,378,290,164
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-75ME38,1,1,1,378,378,292,166
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One Matratze (mit Standardbezug) - Emma One,0001-YZKETP,1,1,2,375,375,292,86
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-2AT6V5,1,1,1,372,372,272,124
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Elite 27 AirGrid+ Matratze Outlet,0001-RUVCTD,1,1,1,372,372,277,77
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-V4RLPL,1,1,1,372,372,274,119
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-9T7LNG,1,1,1,372,372,274,119
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-S3A86B,1,1,1,372,372,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-B6SM4X,1,1,1,372,372,274,119
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-87DY2T,1,1,1,372,372,279,134
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-H4KLKD,1,1,1,372,372,277,122
